,sentence1,sentence2,score,label,label_name,emoji_list,shuffled_sentence2,shuffled_emoji_list,num_emojis,is_repeating_emojis
1191,heavy metal,[EM]sign of the horns[EM],1.0,0,emoji_annotations_text,[':sign_of_the_horns:'],[EM]sign of the horns[EM],[':sign_of_the_horns:'],1,False
1192,heavy metal,[EM]person lifting weights[EM]gear[EM],1.0,0,emoji_annotations_text,"[':person_lifting_weights:', ':gear:']",[EM]gear[EM]person lifting weights[EM],"[':gear:', ':person_lifting_weights:']",2,False
1193,heavy metal,[EM]balance scale[EM]link[EM],1.0,0,emoji_annotations_text,"[':balance_scale:', ':link:']",[EM]link[EM]balance scale[EM],"[':link:', ':balance_scale:']",2,False
1194,heavy metal,[EM]person lifting weights light skin tone[EM]hammer and wrench[EM]anchor[EM]link[EM]nut and bolt[EM]crossed swords[EM],1.0,0,emoji_annotations_text,"[':person_lifting_weights_light_skin_tone:', ':hammer_and_wrench:', ':anchor:', ':link:', ':nut_and_bolt:', ':crossed_swords:']",[EM]hammer and wrench[EM]person lifting weights light skin tone[EM]anchor[EM]link[EM]nut and bolt[EM]crossed swords[EM],"[':hammer_and_wrench:', ':person_lifting_weights_light_skin_tone:', ':anchor:', ':link:', ':nut_and_bolt:', ':crossed_swords:']",6,False
1195,heavy metal,[EM]hammer and pick[EM]chains[EM],1.0,0,emoji_annotations_text,"[':hammer_and_pick:', ':chains:']",[EM]chains[EM]hammer and pick[EM],"[':chains:', ':hammer_and_pick:']",2,False
1196,heavy metal,[EM]downcast face with sweat[EM]rock[EM],1.0,0,emoji_annotations_text,"[':downcast_face_with_sweat:', ':rock:']",[EM]rock[EM]downcast face with sweat[EM],"[':rock:', ':downcast_face_with_sweat:']",2,False
1197,heavy metal,[EM]balance scale[EM]gear[EM],1.0,0,emoji_annotations_text,"[':balance_scale:', ':gear:']",[EM]gear[EM]balance scale[EM],"[':gear:', ':balance_scale:']",2,False
1198,heavy metal,[EM]check mark[EM]anchor[EM],0.5,1,baseline_text,"[':check_mark:', ':anchor:']",[EM]anchor[EM]check mark[EM],"[':anchor:', ':check_mark:']",2,False
1199,heavy metal,[EM]check mark[EM]credit card[EM],0.1,2,semineg_text,"[':check_mark:', ':credit_card:']",[EM]credit card[EM]check mark[EM],"[':credit_card:', ':check_mark:']",2,False
1200,heavy metal,[EM]check mark[EM]fog[EM],0.1,2,semineg_text,"[':check_mark:', ':fog:']",[EM]fog[EM]check mark[EM],"[':fog:', ':check_mark:']",2,False
1201,heavy metal,[EM]full moon[EM]video game[EM],0.1,2,semineg_text,"[':full_moon:', ':video_game:']",[EM]video game[EM]full moon[EM],"[':video_game:', ':full_moon:']",2,False
1202,heavy metal,[EM]full moon[EM]person bouncing ball[EM],0.1,2,semineg_text,"[':full_moon:', ':person_bouncing_ball:']",[EM]person bouncing ball[EM]full moon[EM],"[':person_bouncing_ball:', ':full_moon:']",2,False
1203,heavy metal,[EM]full moon[EM]bellhop bell[EM],0.1,2,semineg_text,"[':full_moon:', ':bellhop_bell:']",[EM]bellhop bell[EM]full moon[EM],"[':bellhop_bell:', ':full_moon:']",2,False
1204,heavy metal,[EM]full moon[EM]glass of milk[EM],0.1,2,semineg_text,"[':full_moon:', ':glass_of_milk:']",[EM]glass of milk[EM]full moon[EM],"[':glass_of_milk:', ':full_moon:']",2,False
1205,heavy metal,[EM]full moon[EM]pensive face[EM],0.1,2,semineg_text,"[':full_moon:', ':pensive_face:']",[EM]pensive face[EM]full moon[EM],"[':pensive_face:', ':full_moon:']",2,False
1206,heavy metal,[EM]kiss man man medium-dark skin tone[EM]fast down button[EM],0.05,3,randneg_text,"[':kiss_man_man_medium-dark_skin_tone:', ':fast_down_button:']",[EM]fast down button[EM]kiss man man medium-dark skin tone[EM],"[':fast_down_button:', ':kiss_man_man_medium-dark_skin_tone:']",2,False
1207,heavy load,[EM]package[EM]package[EM]package[EM]package[EM]package[EM]package[EM]package[EM]package[EM]package[EM]multiply[EM]hundred points[EM],1.0,0,emoji_annotations_text,"[':package:', ':package:', ':package:', ':package:', ':package:', ':package:', ':package:', ':package:', ':package:', ':multiply:', ':hundred_points:']",[EM]package[EM]package[EM]package[EM]package[EM]package[EM]package[EM]package[EM]package[EM]package[EM]multiply[EM]hundred points[EM],"[':package:', ':package:', ':package:', ':package:', ':package:', ':package:', ':package:', ':package:', ':package:', ':multiply:', ':hundred_points:']",11,False
1208,heavy load,[EM]person lifting weights[EM]backpack[EM],1.0,0,emoji_annotations_text,"[':person_lifting_weights:', ':backpack:']",[EM]backpack[EM]person lifting weights[EM],"[':backpack:', ':person_lifting_weights:']",2,False
1209,heavy load,[EM]man lifting weights[EM]package[EM],1.0,0,emoji_annotations_text,"[':man_lifting_weights:', ':package:']",[EM]package[EM]man lifting weights[EM],"[':package:', ':man_lifting_weights:']",2,False
1210,heavy load,[EM]person lifting weights light skin tone[EM]tractor[EM]luggage[EM],1.0,0,emoji_annotations_text,"[':person_lifting_weights_light_skin_tone:', ':tractor:', ':luggage:']",[EM]tractor[EM]person lifting weights light skin tone[EM]luggage[EM],"[':tractor:', ':person_lifting_weights_light_skin_tone:', ':luggage:']",3,False
1211,heavy load,[EM]collision[EM]person lifting weights[EM],1.0,0,emoji_annotations_text,"[':collision:', ':person_lifting_weights:']",[EM]person lifting weights[EM]collision[EM],"[':person_lifting_weights:', ':collision:']",2,False
1212,heavy load,[EM]downcast face with sweat[EM]package[EM],1.0,0,emoji_annotations_text,"[':downcast_face_with_sweat:', ':package:']",[EM]package[EM]downcast face with sweat[EM],"[':package:', ':downcast_face_with_sweat:']",2,False
1213,heavy load,[EM]flexed biceps[EM]purse[EM],1.0,0,emoji_annotations_text,"[':flexed_biceps:', ':purse:']",[EM]purse[EM]flexed biceps[EM],"[':purse:', ':flexed_biceps:']",2,False
1214,heavy load,[EM]check mark[EM]credit card[EM],0.5,1,baseline_text,"[':check_mark:', ':credit_card:']",[EM]credit card[EM]check mark[EM],"[':credit_card:', ':check_mark:']",2,False
1215,heavy load,[EM]check mark[EM]anchor[EM],0.1,2,semineg_text,"[':check_mark:', ':anchor:']",[EM]anchor[EM]check mark[EM],"[':anchor:', ':check_mark:']",2,False
1216,heavy load,[EM]check mark[EM]fog[EM],0.1,2,semineg_text,"[':check_mark:', ':fog:']",[EM]fog[EM]check mark[EM],"[':fog:', ':check_mark:']",2,False
1217,heavy load,[EM]full moon[EM]video game[EM],0.1,2,semineg_text,"[':full_moon:', ':video_game:']",[EM]video game[EM]full moon[EM],"[':video_game:', ':full_moon:']",2,False
1218,heavy load,[EM]full moon[EM]person bouncing ball[EM],0.1,2,semineg_text,"[':full_moon:', ':person_bouncing_ball:']",[EM]person bouncing ball[EM]full moon[EM],"[':person_bouncing_ball:', ':full_moon:']",2,False
1219,heavy load,[EM]full moon[EM]bellhop bell[EM],0.1,2,semineg_text,"[':full_moon:', ':bellhop_bell:']",[EM]bellhop bell[EM]full moon[EM],"[':bellhop_bell:', ':full_moon:']",2,False
1220,heavy load,[EM]full moon[EM]glass of milk[EM],0.1,2,semineg_text,"[':full_moon:', ':glass_of_milk:']",[EM]glass of milk[EM]full moon[EM],"[':glass_of_milk:', ':full_moon:']",2,False
1221,heavy load,[EM]full moon[EM]pensive face[EM],0.1,2,semineg_text,"[':full_moon:', ':pensive_face:']",[EM]pensive face[EM]full moon[EM],"[':pensive_face:', ':full_moon:']",2,False
1222,heavy load,[EM]Uzbekistan[EM]front-facing baby chick[EM],0.05,3,randneg_text,"[':Uzbekistan:', ':front-facing_baby_chick:']",[EM]front-facing baby chick[EM]Uzbekistan[EM],"[':front-facing_baby_chick:', ':Uzbekistan:']",2,False
1223,heavy fog,[EM]fog[EM]foggy[EM]multiply[EM]hundred points[EM],1.0,0,emoji_annotations_text,"[':fog:', ':foggy:', ':multiply:', ':hundred_points:']",[EM]foggy[EM]fog[EM]multiply[EM]hundred points[EM],"[':foggy:', ':fog:', ':multiply:', ':hundred_points:']",4,False
1224,heavy fog,[EM]fog[EM]fog[EM],1.0,0,emoji_annotations_text,"[':fog:', ':fog:']",[EM]fog[EM]fog[EM],"[':fog:', ':fog:']",2,True
1225,heavy fog,[EM]man lifting weights[EM]fog[EM],1.0,0,emoji_annotations_text,"[':man_lifting_weights:', ':fog:']",[EM]fog[EM]man lifting weights[EM],"[':fog:', ':man_lifting_weights:']",2,False
1226,heavy fog,[EM]fog[EM]face in clouds[EM],1.0,0,emoji_annotations_text,"[':fog:', ':face_in_clouds:']",[EM]face in clouds[EM]fog[EM],"[':face_in_clouds:', ':fog:']",2,False
1227,heavy fog,[EM]fog[EM]face with raised eyebrow[EM],1.0,0,emoji_annotations_text,"[':fog:', ':face_with_raised_eyebrow:']",[EM]face with raised eyebrow[EM]fog[EM],"[':face_with_raised_eyebrow:', ':fog:']",2,False
1228,heavy fog,[EM]downcast face with sweat[EM]face in clouds[EM],1.0,0,emoji_annotations_text,"[':downcast_face_with_sweat:', ':face_in_clouds:']",[EM]face in clouds[EM]downcast face with sweat[EM],"[':face_in_clouds:', ':downcast_face_with_sweat:']",2,False
1229,heavy fog,[EM]fog[EM]dashing away[EM],1.0,0,emoji_annotations_text,"[':fog:', ':dashing_away:']",[EM]dashing away[EM]fog[EM],"[':dashing_away:', ':fog:']",2,False
1230,heavy fog,[EM]check mark[EM]fog[EM],0.5,1,baseline_text,"[':check_mark:', ':fog:']",[EM]fog[EM]check mark[EM],"[':fog:', ':check_mark:']",2,False
1231,heavy fog,[EM]check mark[EM]anchor[EM],0.1,2,semineg_text,"[':check_mark:', ':anchor:']",[EM]anchor[EM]check mark[EM],"[':anchor:', ':check_mark:']",2,False
1232,heavy fog,[EM]check mark[EM]credit card[EM],0.1,2,semineg_text,"[':check_mark:', ':credit_card:']",[EM]credit card[EM]check mark[EM],"[':credit_card:', ':check_mark:']",2,False
1233,heavy fog,[EM]full moon[EM]video game[EM],0.1,2,semineg_text,"[':full_moon:', ':video_game:']",[EM]video game[EM]full moon[EM],"[':video_game:', ':full_moon:']",2,False
1234,heavy fog,[EM]full moon[EM]person bouncing ball[EM],0.1,2,semineg_text,"[':full_moon:', ':person_bouncing_ball:']",[EM]person bouncing ball[EM]full moon[EM],"[':person_bouncing_ball:', ':full_moon:']",2,False
1235,heavy fog,[EM]full moon[EM]bellhop bell[EM],0.1,2,semineg_text,"[':full_moon:', ':bellhop_bell:']",[EM]bellhop bell[EM]full moon[EM],"[':bellhop_bell:', ':full_moon:']",2,False
1236,heavy fog,[EM]full moon[EM]glass of milk[EM],0.1,2,semineg_text,"[':full_moon:', ':glass_of_milk:']",[EM]glass of milk[EM]full moon[EM],"[':glass_of_milk:', ':full_moon:']",2,False
1237,heavy fog,[EM]full moon[EM]pensive face[EM],0.1,2,semineg_text,"[':full_moon:', ':pensive_face:']",[EM]pensive face[EM]full moon[EM],"[':pensive_face:', ':full_moon:']",2,False
1238,heavy fog,[EM]man singer medium-light skin tone[EM]man health worker[EM],0.05,3,randneg_text,"[':man_singer_medium-light_skin_tone:', ':man_health_worker:']",[EM]man health worker[EM]man singer medium-light skin tone[EM],"[':man_health_worker:', ':man_singer_medium-light_skin_tone:']",2,False
1239,full game,[EM]hundred points[EM]FREE button[EM]video game[EM],1.0,0,emoji_annotations_text,"[':hundred_points:', ':FREE_button:', ':video_game:']",[EM]FREE button[EM]hundred points[EM]video game[EM],"[':FREE_button:', ':hundred_points:', ':video_game:']",3,False
1240,full game,[EM]bullseye[EM]basketball[EM],1.0,0,emoji_annotations_text,"[':bullseye:', ':basketball:']",[EM]basketball[EM]bullseye[EM],"[':basketball:', ':bullseye:']",2,False
1241,full game,[EM]video game[EM]hundred points[EM],1.0,0,emoji_annotations_text,"[':video_game:', ':hundred_points:']",[EM]hundred points[EM]video game[EM],"[':hundred_points:', ':video_game:']",2,False
1242,full game,[EM]video game[EM]chequered flag[EM],1.0,0,emoji_annotations_text,"[':video_game:', ':chequered_flag:']",[EM]chequered flag[EM]video game[EM],"[':chequered_flag:', ':video_game:']",2,False
1243,full game,[EM]thumbs up[EM]video game[EM],1.0,0,emoji_annotations_text,"[':thumbs_up:', ':video_game:']",[EM]video game[EM]thumbs up[EM],"[':video_game:', ':thumbs_up:']",2,False
1244,full game,[EM]twelve o’clock[EM]alien monster[EM],1.0,0,emoji_annotations_text,"[':twelve_o’clock:', ':alien_monster:']",[EM]alien monster[EM]twelve o’clock[EM],"[':alien_monster:', ':twelve_o’clock:']",2,False
1245,full game,[EM]video game[EM]men holding hands[EM]men holding hands[EM],1.0,0,emoji_annotations_text,"[':video_game:', ':men_holding_hands:', ':men_holding_hands:']",[EM]men holding hands[EM]video game[EM]men holding hands[EM],"[':men_holding_hands:', ':video_game:', ':men_holding_hands:']",3,False
1246,full game,[EM]full moon[EM]video game[EM],0.5,1,baseline_text,"[':full_moon:', ':video_game:']",[EM]video game[EM]full moon[EM],"[':video_game:', ':full_moon:']",2,False
1247,full game,[EM]check mark[EM]anchor[EM],0.1,2,semineg_text,"[':check_mark:', ':anchor:']",[EM]anchor[EM]check mark[EM],"[':anchor:', ':check_mark:']",2,False
1248,full game,[EM]check mark[EM]credit card[EM],0.1,2,semineg_text,"[':check_mark:', ':credit_card:']",[EM]credit card[EM]check mark[EM],"[':credit_card:', ':check_mark:']",2,False
1249,full game,[EM]check mark[EM]fog[EM],0.1,2,semineg_text,"[':check_mark:', ':fog:']",[EM]fog[EM]check mark[EM],"[':fog:', ':check_mark:']",2,False
1250,full game,[EM]full moon[EM]person bouncing ball[EM],0.1,2,semineg_text,"[':full_moon:', ':person_bouncing_ball:']",[EM]person bouncing ball[EM]full moon[EM],"[':person_bouncing_ball:', ':full_moon:']",2,False
1251,full game,[EM]full moon[EM]bellhop bell[EM],0.1,2,semineg_text,"[':full_moon:', ':bellhop_bell:']",[EM]bellhop bell[EM]full moon[EM],"[':bellhop_bell:', ':full_moon:']",2,False
1252,full game,[EM]full moon[EM]glass of milk[EM],0.1,2,semineg_text,"[':full_moon:', ':glass_of_milk:']",[EM]glass of milk[EM]full moon[EM],"[':glass_of_milk:', ':full_moon:']",2,False
1253,full game,[EM]full moon[EM]pensive face[EM],0.1,2,semineg_text,"[':full_moon:', ':pensive_face:']",[EM]pensive face[EM]full moon[EM],"[':pensive_face:', ':full_moon:']",2,False
1254,full game,[EM]person kneeling medium-light skin tone[EM]cook dark skin tone[EM],0.05,3,randneg_text,"[':person_kneeling_medium-light_skin_tone:', ':cook_dark_skin_tone:']",[EM]cook dark skin tone[EM]person kneeling medium-light skin tone[EM],"[':cook_dark_skin_tone:', ':person_kneeling_medium-light_skin_tone:']",2,False
1255,full auditorium,[EM]ticket[EM]person[EM]man[EM]person curly hair[EM]woman curly hair[EM]Japanese no vacancy button[EM],1.0,0,emoji_annotations_text,"[':ticket:', ':person:', ':man:', ':person_curly_hair:', ':woman_curly_hair:', ':Japanese_no_vacancy_button:']",[EM]person[EM]ticket[EM]man[EM]person curly hair[EM]woman curly hair[EM]Japanese no vacancy button[EM],"[':person:', ':ticket:', ':man:', ':person_curly_hair:', ':woman_curly_hair:', ':Japanese_no_vacancy_button:']",6,False
1256,full auditorium,[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]synagogue[EM],1.0,0,emoji_annotations_text,"[':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':synagogue:']",[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]man standing[EM]synagogue[EM],"[':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':man_standing:', ':synagogue:']",10,False
1257,full auditorium,[EM]woman technologist[EM]man technologist[EM]school[EM],1.0,0,emoji_annotations_text,"[':woman_technologist:', ':man_technologist:', ':school:']",[EM]man technologist[EM]woman technologist[EM]school[EM],"[':man_technologist:', ':woman_technologist:', ':school:']",3,False
1258,full auditorium,[EM]cross mark[EM]flying saucer[EM]stadium[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':flying_saucer:', ':stadium:']",[EM]flying saucer[EM]cross mark[EM]stadium[EM],"[':flying_saucer:', ':cross_mark:', ':stadium:']",3,False
1259,full auditorium,[EM]Japanese no vacancy button[EM]school[EM],1.0,0,emoji_annotations_text,"[':Japanese_no_vacancy_button:', ':school:']",[EM]school[EM]Japanese no vacancy button[EM],"[':school:', ':Japanese_no_vacancy_button:']",2,False
1260,full auditorium,[EM]fuel pump[EM]school[EM],1.0,0,emoji_annotations_text,"[':fuel_pump:', ':school:']",[EM]school[EM]fuel pump[EM],"[':school:', ':fuel_pump:']",2,False
1261,full auditorium,[EM]admission tickets[EM]admission tickets[EM]performing arts[EM],1.0,0,emoji_annotations_text,"[':admission_tickets:', ':admission_tickets:', ':performing_arts:']",[EM]admission tickets[EM]admission tickets[EM]performing arts[EM],"[':admission_tickets:', ':admission_tickets:', ':performing_arts:']",3,False
1262,full auditorium,[EM]full moon[EM]person bouncing ball[EM],0.5,1,baseline_text,"[':full_moon:', ':person_bouncing_ball:']",[EM]person bouncing ball[EM]full moon[EM],"[':person_bouncing_ball:', ':full_moon:']",2,False
1263,full auditorium,[EM]check mark[EM]anchor[EM],0.1,2,semineg_text,"[':check_mark:', ':anchor:']",[EM]anchor[EM]check mark[EM],"[':anchor:', ':check_mark:']",2,False
1264,full auditorium,[EM]check mark[EM]credit card[EM],0.1,2,semineg_text,"[':check_mark:', ':credit_card:']",[EM]credit card[EM]check mark[EM],"[':credit_card:', ':check_mark:']",2,False
1265,full auditorium,[EM]check mark[EM]fog[EM],0.1,2,semineg_text,"[':check_mark:', ':fog:']",[EM]fog[EM]check mark[EM],"[':fog:', ':check_mark:']",2,False
1266,full auditorium,[EM]full moon[EM]video game[EM],0.1,2,semineg_text,"[':full_moon:', ':video_game:']",[EM]video game[EM]full moon[EM],"[':video_game:', ':full_moon:']",2,False
1267,full auditorium,[EM]full moon[EM]bellhop bell[EM],0.1,2,semineg_text,"[':full_moon:', ':bellhop_bell:']",[EM]bellhop bell[EM]full moon[EM],"[':bellhop_bell:', ':full_moon:']",2,False
