,query,relevant_doc,relevant_score,set_name
1498,thin line,[EM]wavy dash[EM]pinched fingers light skin tone[EM],0.967985212802887,baseline
1499,thin line,[EM]left-right arrow[EM]cocktail glass[EM],0.3334900438785553,baseline
1500,thin oil,[EM]diya lamp[EM]hot springs[EM],0.9914156198501587,baseline
1501,thin oil,[EM]diya lamp[EM]pinching hand[EM],0.9864992499351501,baseline
1502,thin oil,[EM]diya lamp[EM]droplet[EM],0.7644588351249695,baseline
1503,thin oil,[EM]oil drum[EM]pinching hand[EM],0.9969337582588196,baseline
1504,thin oil,[EM]tumbler glass[EM]pinching hand[EM],0.7627833485603333,baseline
1505,thin oil,[EM]straight ruler[EM]pinching hand[EM]oil drum[EM],0.9432399868965149,baseline
1506,thin oil,[EM]man cook[EM]pinching hand[EM]oil drum[EM],0.9936971664428711,baseline
1507,thin oil,[EM]oil drum[EM]cocktail glass[EM],0.8376191854476929,baseline
1508,thin soup,[EM]thumbs down[EM]pot of food[EM],0.7132250666618347,baseline
1509,thin soup,[EM]canned food[EM]droplet[EM],0.9752665162086487,baseline
1510,thin soup,[EM]sweat droplets[EM]sweat droplets[EM]bowl with spoon[EM],0.5538202524185181,validate
1511,thin soup,[EM]fondue[EM]pinching hand[EM],0.7702326774597168,baseline
1512,thin soup,[EM]straight ruler[EM]pinching hand[EM]bowl with spoon[EM],0.8860129714012146,baseline
1513,thin soup,[EM]bowl with spoon[EM]pinching hand[EM],0.9338411688804626,baseline
1514,thin soup,[EM]spoon[EM]cocktail glass[EM],0.21794743835926056,baseline
1515,unclear action,[EM]woman running[EM]thinking face[EM],0.9948516488075256,baseline
1516,unclear action,[EM]chess pawn[EM]cross mark[EM],0.8700421452522278,baseline
1517,unclear action,[EM]face with monocle[EM]face with raised eyebrow[EM]woman shrugging[EM]man shrugging[EM],0.9885546565055847,baseline
1518,unclear action,[EM]thinking face[EM]man dancing[EM],0.9661281108856201,baseline
1519,unclear action,[EM]speaking head[EM]man teacher[EM]memo[EM]red question mark[EM]red question mark[EM]red question mark[EM],0.9955998063087463,baseline
1520,unclear action,[EM]face with raised eyebrow[EM]red question mark[EM],0.9949145317077637,baseline
1521,unclear action,[EM]bookmark tabs[EM]confounded face[EM],0.43275997042655945,baseline
1522,warm body,[EM]foot[EM]hot springs[EM]leg[EM]nose[EM]ear[EM]hand with fingers splayed[EM],0.26967331767082214,baseline
1523,warm body,[EM]man standing[EM]thermometer[EM],0.9423172473907471,baseline
1524,warm body,[EM]woman tipping hand[EM]movie camera[EM]red heart[EM]man zombie[EM],0.08131913095712662,baseline
1525,warm body,[EM]man in steamy room[EM]fire[EM],0.9559011459350586,baseline
1526,warm body,[EM]person standing[EM]thermometer[EM],0.9780911207199097,baseline
1527,warm body,[EM]tongue[EM]hot springs[EM],0.12984566390514374,baseline
1528,warm climate,[EM]sun behind cloud[EM]hot springs[EM],0.5454078316688538,baseline
1529,warm climate,[EM]desert[EM]thermometer[EM],0.8775373697280884,baseline
1530,warm climate,[EM]desert island[EM]hot face[EM],0.3700258433818817,baseline
1531,warm climate,[EM]hot face[EM]face with thermometer[EM]fire[EM]sun[EM],0.5816327333450317,baseline
1532,warm climate,[EM]thermometer[EM]sun[EM]chart increasing[EM],0.9837595820426941,baseline
1533,warm climate,[EM]globe showing Asia-Australia[EM]thermometer[EM],0.26426446437835693,baseline
1534,warm climate,[EM]fish[EM]hot springs[EM],0.08110155165195465,baseline
1535,warm coat,[EM]coat[EM]hot springs[EM],0.9793912768363953,baseline
1536,warm coat,[EM]coat[EM]thermometer[EM],0.9864429831504822,baseline
1537,warm coat,[EM]lab coat[EM]hot face[EM],0.9829035997390747,baseline
1538,warm coat,[EM]hot face[EM]coat[EM],0.994073748588562,baseline
1539,warm coat,[EM]coat[EM]thumbs up[EM]cross mark[EM]cold face[EM],0.981706440448761,baseline
1540,warm coat,[EM]lab coat[EM]thermometer[EM],0.9834875464439392,baseline
1541,warm debate,[EM]balance scale[EM]hot springs[EM],0.23626066744327545,baseline
1542,warm debate,[EM]speaking head[EM]fire[EM],0.9708209037780762,baseline
1543,warm debate,[EM]woman detective[EM]man detective[EM],0.3496929109096527,baseline
1544,warm debate,[EM]speaking head[EM]brain[EM]collision[EM],0.996743381023407,baseline
1545,warm debate,[EM]fire[EM]speaking head[EM]speaking head[EM],0.8027190566062927,baseline
1546,warm debate,[EM]exploding head[EM]mouth[EM],0.9924746751785278,baseline
1547,warm debate,[EM]brain[EM]collision[EM],0.9969919323921204,baseline
1548,warm debate,[EM]speaking head[EM]thermometer[EM]speaking head[EM],0.9019179344177246,baseline
1549,warm debate,[EM]expressionless face[EM]desert[EM],0.39872732758522034,baseline
1550,warm greeting,[EM]smiling face with open hands[EM]hot springs[EM]handshake[EM],0.9740734696388245,baseline
1551,warm greeting,[EM]waving hand[EM]hot springs[EM],0.7024382948875427,baseline
1552,warm greeting,[EM]waving hand[EM]hot face[EM],0.9507544636726379,baseline
1553,warm greeting,[EM]smiling face with hearts[EM]waving hand[EM],0.9857035875320435,baseline
1554,warm greeting,[EM]waving hand[EM]smiling face with smiling eyes[EM],0.9864073991775513,baseline
1555,warm greeting,[EM]waving hand[EM]red heart[EM],0.9838035702705383,baseline
1556,warm greeting,[EM]handshake[EM]thermometer[EM],0.8829697370529175,baseline
1557,warm greeting,[EM]handshake[EM]sparkling heart[EM],0.40104493498802185,baseline
1558,warm personality,[EM]slightly smiling face[EM]hot springs[EM]bust in silhouette[EM],0.9813746213912964,baseline
1559,warm personality,[EM]squinting face with tongue[EM]fire[EM],0.6473819613456726,baseline
1560,warm personality,[EM]handshake[EM]hot face[EM]waving hand[EM],0.9662197828292847,baseline
1561,warm personality,[EM]women holding hands[EM]smiling face with hearts[EM],0.9671652317047119,baseline
1562,warm personality,[EM]people holding hands[EM]oncoming fist[EM],0.09703787416219711,baseline
1563,warm personality,[EM]partying face[EM]beaming face with smiling eyes[EM],0.9838446974754333,baseline
1564,warm personality,[EM]woman tipping hand[EM]thermometer[EM],0.7418166399002075,baseline
1565,warm personality,[EM]ID button[EM]hot springs[EM],0.32739150524139404,baseline
1566,warm room,[EM]face exhaling[EM]hot springs[EM],0.7023084163665771,baseline
1567,warm room,[EM]women’s room[EM]thermometer[EM]men’s room[EM],0.9949350357055664,baseline
1568,warm room,[EM]house with garden[EM]hot face[EM],0.6671817898750305,baseline
1569,warm room,[EM]school[EM]hot face[EM],0.7338076829910278,baseline
1570,warm room,[EM]thermometer[EM]hot face[EM]derelict house[EM],0.995696485042572,baseline
1571,warm room,[EM]house[EM]fire[EM],0.45593464374542236,baseline
1572,warm room,[EM]house[EM]thermometer[EM],0.6147796511650085,baseline
1573,warm room,[EM]women’s room[EM]hot springs[EM],0.41342657804489136,baseline
1574,warm support,[EM]people holding hands[EM]hot springs[EM]people holding hands[EM]people holding hands[EM],0.9001381993293762,baseline
1575,warm support,[EM]people hugging[EM]thermometer[EM],0.7130040526390076,baseline
1576,warm support,[EM]hot face[EM]handshake[EM],0.9321914315223694,baseline
1577,warm support,[EM]smiling face with hearts[EM]family[EM],0.9802009463310242,baseline
1578,warm support,[EM]smiling face with open hands[EM]people hugging[EM],0.9878367185592651,baseline
1579,warm support,[EM]flexed biceps light skin tone[EM]fire[EM],0.4114478826522827,baseline
1580,warm support,[EM]flexed biceps[EM]thermometer[EM],0.3682890236377716,baseline
1581,warm support,[EM]reminder ribbon[EM]tropical fish[EM],0.19874604046344757,baseline
1582,wrong assumption,[EM]thinking face[EM]cross mark[EM],0.975682258605957,baseline
1583,wrong assumption,[EM]thought balloon[EM]cross mark[EM],0.9413201808929443,baseline
1584,wrong assumption,[EM]thinking face[EM]woman gesturing NO[EM],0.9792263507843018,baseline
1585,wrong assumption,[EM]cross mark[EM]mouth[EM]mouth[EM]speech balloon[EM],0.9144470691680908,baseline
1586,wrong assumption,[EM]thinking face[EM]man gesturing NO[EM],0.9786961674690247,baseline
1587,wrong assumption,[EM]eyes[EM]cross mark[EM]brain[EM],0.9895458221435547,baseline
1588,wrong assumption,[EM]person facepalming[EM]thinking face[EM],0.9837775230407715,baseline
1589,wrong assumption,[EM]thinking face[EM]hollow red circle[EM],0.10737664997577667,baseline
1590,wrong cheating,[EM]woman technologist[EM]cross mark[EM],0.9762169122695923,baseline
1591,wrong cheating,[EM]bookmark tabs[EM]cross mark[EM],0.7226275205612183,baseline
1592,wrong cheating,[EM]broken heart[EM]woman gesturing NO[EM],0.9869220852851868,baseline
1593,wrong cheating,[EM]kiss woman man[EM]person gesturing NO[EM]broken heart[EM],0.9950512647628784,baseline
1594,wrong cheating,[EM]smiling face with horns[EM]man gesturing NO[EM]shushing face[EM]writing hand[EM]page facing up[EM]books[EM]hundred points[EM],0.9848012328147888,baseline
1595,wrong cheating,[EM]memo[EM]thumbs down[EM],0.8975611329078674,baseline
1596,wrong cheating,[EM]memo[EM]cross mark[EM]clipboard[EM],0.9968041181564331,baseline
1597,wrong cheating,[EM]thumbs down[EM]smirking face[EM],0.9860962629318237,baseline
1598,wrong cheating,[EM]lying face[EM]broken heart[EM],0.43868401646614075,baseline
1599,wrong information,[EM]information[EM]cross mark[EM],0.9818283319473267,baseline
1600,wrong information,[EM]information[EM]woman gesturing NO[EM],0.9767447113990784,baseline
1601,wrong information,[EM]thought balloon[EM]cross mark[EM]red question mark[EM],0.9871193766593933,baseline
1602,wrong information,[EM]bookmark tabs[EM]man gesturing NO[EM]card index dividers[EM],0.9749616980552673,baseline
1603,wrong information,[EM]brain[EM]cross mark[EM],0.9706477522850037,baseline
1604,wrong information,[EM]newspaper[EM]cross mark[EM],0.8903853297233582,baseline
1605,wrong information,[EM]information[EM]hollow red circle[EM],0.32527101039886475,baseline
1606,wrong medicine,[EM]pill[EM]cross mark[EM],0.4488617181777954,baseline
1607,wrong medicine,[EM]pill[EM]woman gesturing NO[EM],0.23706726729869843,baseline
1608,wrong medicine,[EM]pill[EM]cross mark[EM]face with thermometer[EM],0.5081961154937744,baseline
1609,wrong medicine,[EM]pill[EM]man gesturing NO[EM],0.23328465223312378,baseline
1610,wrong medicine,[EM]hospital[EM]hollow red circle[EM],0.1533060222864151,baseline
1611,wrong paper,[EM]page facing up[EM]cross mark[EM],0.9895209670066833,baseline
1612,wrong paper,[EM]scroll[EM]cross mark[EM],0.9824579954147339,baseline
1613,wrong paper,[EM]page with curl[EM]woman gesturing NO[EM],0.9680007100105286,baseline
1614,wrong paper,[EM]page facing up[EM]man gesturing NO[EM],0.9333415031433105,baseline
1615,wrong paper,[EM]page with curl[EM]cross mark[EM],0.9918424487113953,baseline
1616,wrong paper,[EM]scroll[EM]hollow red circle[EM],0.4191795289516449,baseline
1617,wrong road,[EM]motorway[EM]cross mark[EM],0.9883436560630798,baseline
1618,wrong road,[EM]motorway[EM]woman gesturing NO[EM],0.9948295950889587,baseline
1619,wrong road,[EM]motorway[EM]man gesturing NO[EM],0.9938130378723145,baseline
1620,wrong road,[EM]motorway[EM]person gesturing NO[EM],0.9960675239562988,baseline
1621,wrong road,[EM]motorway[EM]hollow red circle[EM],0.5139849185943604,baseline
1622,wrong time,[EM]alarm clock[EM]cross mark[EM],0.9812464714050293,baseline
1623,wrong time,[EM]six-thirty[EM]cross mark[EM],0.9574787020683289,baseline
1624,wrong time,[EM]mantelpiece clock[EM]woman gesturing NO[EM],0.9347950220108032,baseline
1625,wrong time,[EM]stopwatch[EM]cross mark[EM]alarm clock[EM],0.9769912958145142,baseline
1626,wrong time,[EM]stopwatch[EM]man gesturing NO[EM],0.9425920844078064,baseline
1627,wrong time,[EM]stopwatch[EM]cross mark[EM],0.988797664642334,baseline
1628,wrong time,[EM]watch[EM]person facepalming[EM],0.9850527048110962,baseline
1629,wrong time,[EM]mantelpiece clock[EM]hollow red circle[EM],0.33925575017929077,baseline
1630,wrong way,[EM]up-right arrow[EM]cross mark[EM]up-left arrow[EM]cross mark button[EM],0.29986676573753357,baseline
1631,wrong way,[EM]right arrow curving left[EM]cross mark[EM],0.6972971558570862,baseline
1632,wrong way,[EM]children crossing[EM]woman gesturing NO[EM],0.7433571815490723,baseline
1633,wrong way,[EM]up-right arrow[EM]cross mark[EM]world map[EM],0.9902427196502686,baseline
1634,wrong way,[EM]world map[EM]man gesturing NO[EM]compass[EM],0.9801456332206726,baseline
1635,wrong way,[EM]compass[EM]cross mark[EM],0.9915605783462524,baseline
1636,wrong way,[EM]world map[EM]cross mark[EM]woman gesturing NO[EM],0.9708154797554016,baseline
1637,wrong way,[EM]compass[EM]person facepalming[EM],0.9884162545204163,baseline
1638,wrong way,[EM]milky way[EM]hollow red circle[EM],0.24493184685707092,baseline
